| searchIndex     | searchRa        | searchDec       | ned_name                     | ra              | dec             | object_type     | redshift        | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005125.42+075331.5 | 00:51:25.42     | +07:53:31.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005141.86+095711.9 | 00:51:41.87     | +09:57:12.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 1RXS J005537.4+094839        | 00:55:37.40     | +09:48:39.0     | XrayS           |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005222.81+095940.1 | 00:52:22.82     | +09:59:40.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005517.81+095146.1 | 00:55:17.81     | +09:51:46.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004919+093004          | 00:49:19.69     | +09:30:04.8     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005640.82+081554.0 | 00:56:40.82     | +08:15:54.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004926.10+081647.7 | 00:49:26.10     | +08:16:47.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005259.04+100033.7 | 00:52:59.05     | +10:00:33.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005633.34+093554.0 | 00:56:33.34     | +09:35:54.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 1RXS J005710.7+092030        | 00:57:10.70     | +09:20:30.5     | XrayS           |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005355.65+095923.7 | 00:53:55.65     | +09:59:23.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005606.01+080606.8 | 00:56:06.01     | +08:06:06.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005709.84+082817.8 | 00:57:09.85     | +08:28:17.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005512.25+075633.9 | 00:55:12.25     | +07:56:34.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005607+094252          | 00:56:07.48     | +09:42:52.5     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004909.87+082307.9 | 00:49:09.87     | +08:23:08.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005035.01+094921.9 | 00:50:35.02     | +09:49:21.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005024.38+080145.8 | 00:50:24.38     | +08:01:45.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005044.28+095053.1 | 00:50:44.28     | +09:50:53.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005651.67+092946.2 | 00:56:51.68     | +09:29:46.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005730.36+090306.1 | 00:57:30.37     | +09:03:06.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005650.58+081905.2 | 00:56:50.58     | +08:19:05.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004936.47+081305.1 | 00:49:36.48     | +08:13:05.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005535+094920          | 00:55:35.44     | +09:49:20.5     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | PMN J0048+0843               | 00:48:40.09     | +08:44:30.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005725.25+083907.8 | 00:57:25.25     | +08:39:07.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005451.07+075350.9 | 00:54:51.08     | +07:53:51.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005716.16+091740.2 | 00:57:16.16     | +09:17:40.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004934+081334          | 00:49:34.65     | +08:13:34.2     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005732.30+085032.1 | 00:57:32.31     | +08:50:32.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004937.73+081235.3 | 00:49:37.74     | +08:12:35.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005150.97+075056.5 | 00:51:50.97     | +07:50:56.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004848+083442          | 00:48:48.98     | +08:34:42.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004842.69+090852.5 | 00:48:42.69     | +09:08:52.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005029.18+094839.1 | 00:50:29.19     | +09:48:39.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005516.52+075651.4 | 00:55:16.52     | +07:56:51.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00484331+0839426      | 00:48:43.30     | +08:39:43.0     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005331.92+100034.3 | 00:53:31.92     | +10:00:34.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004859+092137          | 00:48:59.39     | +09:21:37.5     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005102.32+095339.4 | 00:51:02.32     | +09:53:39.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005539.48+094852.4 | 00:55:39.48     | +09:48:52.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004854+083027          | 00:48:54.59     | +08:30:27.5     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00564557+0816486      | 00:56:45.56     | +08:16:48.5     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005107.76+075451.6 | 00:51:07.77     | +07:54:51.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005313.91+100056.7 | 00:53:13.92     | +10:00:56.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 87GB 005335.8+092623         | 00:56:08.69     | +09:43:05.5     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005327.33+100047.1 | 00:53:27.33     | +10:00:47.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005041.93+075821.4 | 00:50:41.93     | +07:58:21.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004953.20+094115.8 | 00:49:53.21     | +09:41:15.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | PMN J0055+0755               | 00:55:06.80     | +07:55:25.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005506.81+075525.2 | 00:55:06.82     | +07:55:25.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00564422+0816136      | 00:56:44.22     | +08:16:13.6     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005439.65+075224.5 | 00:54:39.65     | +07:52:24.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004931.22+093506.8 | 00:49:31.22     | +09:35:06.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00484090+0841303      | 00:48:40.91     | +08:41:29.9     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005032+094931          | 00:50:32.58     | +09:49:31.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00564314+0815406      | 00:56:43.15     | +08:15:40.9     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005637.23+093535.7 | 00:56:37.23     | +09:35:35.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005431.86+075138.1 | 00:54:31.86     | +07:51:38.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005530.75+095035.3 | 00:55:30.76     | +09:50:35.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004851.53+091727.7 | 00:48:51.54     | +09:17:27.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005418.36+075033.5 | 00:54:18.36     | +07:50:33.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004836.03+084921.3 | 00:48:36.04     | +08:49:21.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005236.94+100051.7 | 00:52:36.94     | +10:00:51.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005629.25+093807.3 | 00:56:29.26     | +09:38:07.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00490277+0825148      | 00:49:02.78     | +08:25:15.1     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004915+081942          | 00:49:15.13     | +08:19:42.9     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005254.29+074800.3 | 00:52:54.30     | +07:48:00.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004835.44+085840.8 | 00:48:35.44     | +08:58:40.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004834.83+085532.4 | 00:48:34.84     | +08:55:32.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005612.45+080642.3 | 00:56:12.46     | +08:06:42.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NSCS J005358+074913          | 00:53:58.00     | +07:49:13.0     | GClstr          | 0.520000        | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005533.61+075858.5 | 00:55:33.61     | +07:58:58.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005017.98+094705.5 | 00:50:17.99     | +09:47:05.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004934.90+093639.5 | 00:49:34.90     | +09:36:39.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00573392+0848452      | 00:57:33.91     | +08:48:45.4     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005509.25+075523.1 | 00:55:09.25     | +07:55:23.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005714.79+092001.6 | 00:57:14.79     | +09:20:01.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004834.54+085434.8 | 00:48:34.55     | +08:54:34.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005339.20+074823.6 | 00:53:39.21     | +07:48:23.6     | UvS             |                 | 
